ID,DATA_LEITURA,TEMPERATURA,UMIDADE,PH,FOSFORO,POTASSIO,BOMBA
6704,2025-11-10 05:48:51,19.9,83,6.0,1,1,0
6705,2025-11-10 05:58:51,20.33,82,6.24,1,1,0
6706,2025-11-10 06:08:51,21.29,77,5.84,1,1,0
6707,2025-11-10 06:18:51,20.9,79,6.22,1,1,0
6708,2025-11-10 06:28:51,21.47,76,6.25,1,0,0
6709,2025-11-10 06:38:51,21.78,77,6.26,0,1,0
6710,2025-11-10 06:48:51,19.81,82,5.79,1,1,0
6711,2025-11-10 06:58:51,21.38,83,5.89,1,1,0
6712,2025-11-10 07:08:51,20.99,78,6.03,1,1,0
6713,2025-11-10 07:18:51,21.69,75,5.82,0,1,0
6714,2025-11-10 07:28:51,21.7,78,6.52,0,1,0
6715,2025-11-10 07:38:51,21.99,75,6.29,1,1,0
6716,2025-11-10 07:48:51,22.53,76,6.02,0,1,0
6717,2025-11-10 07:58:51,22.42,75,5.59,1,1,0
6718,2025-11-10 08:08:51,22.81,73,5.09,0,0,0
6719,2025-11-10 08:18:51,22.65,73,5.73,1,1,0
6720,2025-11-10 08:28:51,23.7,68,6.06,1,0,0
6721,2025-11-10 08:38:51,23.0,72,6.47,1,1,0
6722,2025-11-10 08:48:51,23.55,67,6.37,0,1,0
6723,2025-11-10 08:58:51,24.35,69,6.48,1,1,0
6724,2025-11-10 09:08:51,24.93,67,6.21,1,1,0
6725,2025-11-10 09:18:51,24.0,70,5.56,1,1,0
6726,2025-11-10 09:28:51,24.21,65,5.88,1,1,0
6727,2025-11-10 09:38:51,24.27,72,5.86,1,0,0
6728,2025-11-10 09:48:51,25.08,62,5.81,1,1,0
6729,2025-11-10 09:58:51,25.14,66,6.3,1,1,0
6730,2025-11-10 10:08:51,25.22,63,5.85,1,1,0
6731,2025-11-10 10:18:51,25.49,62,5.78,1,1,0
6732,2025-11-10 10:28:51,26.01,60,6.71,0,0,0
6733,2025-11-10 10:38:51,25.88,59,6.73,0,1,0
6734,2025-11-10 10:48:51,26.27,60,6.27,1,1,0
6735,2025-11-10 10:58:51,26.81,57,6.04,1,1,0
6736,2025-11-10 11:08:51,27.08,55,5.92,1,1,0
6737,2025-11-10 11:18:51,26.7,57,5.64,1,1,0
6738,2025-11-10 11:28:51,28.31,51,5.57,0,0,0
6739,2025-11-10 11:38:51,26.42,61,6.28,1,1,0
6740,2025-11-10 11:48:51,26.75,59,6.04,1,1,0
6741,2025-11-10 11:58:51,27.93,52,6.21,1,1,0
6742,2025-11-10 12:08:51,26.97,54,6.03,1,0,0
6743,2025-11-10 12:18:51,26.58,57,5.95,1,1,0
6744,2025-11-10 12:28:51,27.36,58,6.01,0,1,0
6745,2025-11-10 12:38:51,28.93,47,5.99,1,0,0
6746,2025-11-10 12:48:51,29.13,48,6.02,0,1,0
6747,2025-11-10 12:58:51,29.01,48,6.25,1,1,0
6748,2025-11-10 13:08:51,29.24,47,6.11,1,0,0
6749,2025-11-10 13:18:51,28.55,54,6.27,1,1,0
6750,2025-11-10 13:28:51,28.94,54,6.21,1,1,0
6751,2025-11-10 13:38:51,28.1,55,6.3,1,1,0
6752,2025-11-10 13:48:51,28.16,51,6.29,0,1,0
6753,2025-11-10 13:58:51,29.28,53,6.13,1,1,0
6754,2025-11-10 14:08:51,29.3,49,6.33,1,1,0
6755,2025-11-10 14:18:51,29.05,46,5.99,1,1,0
6756,2025-11-10 14:28:51,30.14,43,6.0,1,1,1
6757,2025-11-10 14:38:51,28.53,50,5.84,1,1,0
6758,2025-11-10 14:48:51,30.23,49,5.61,1,1,0
6759,2025-11-10 14:58:51,30.12,48,5.6,1,1,0
6760,2025-11-10 15:08:51,29.88,45,6.24,1,1,0
6761,2025-11-10 15:18:51,29.47,48,5.93,1,1,0
6762,2025-11-10 15:28:51,30.08,48,6.06,1,1,0
6763,2025-11-10 15:38:51,29.73,50,6.2,1,1,0
6764,2025-11-10 15:48:51,30.36,45,5.83,1,1,0
6765,2025-11-10 15:58:51,29.28,48,5.98,1,1,0
6766,2025-11-10 16:08:51,28.86,52,5.88,0,1,0
6767,2025-11-10 16:18:51,29.65,46,6.34,1,1,0
6768,2025-11-10 16:28:51,29.36,50,5.84,1,1,0
6769,2025-11-10 16:38:51,29.74,47,6.31,1,1,0
6770,2025-11-10 16:48:51,29.79,45,6.18,1,1,0
6771,2025-11-10 16:58:51,29.73,52,5.78,1,1,0
6772,2025-11-10 17:08:51,29.83,47,5.95,0,1,0
6773,2025-11-10 17:18:51,30.24,47,5.59,1,1,0
6774,2025-11-10 17:28:51,29.03,52,5.96,1,1,0
6775,2025-11-10 17:38:51,29.92,46,5.98,1,0,0
6776,2025-11-10 17:48:51,30.26,45,5.96,1,1,0
6777,2025-11-10 17:58:51,29.54,49,5.92,1,1,0
6778,2025-11-10 18:08:51,29.16,47,5.39,1,1,0
6779,2025-11-10 18:18:51,29.33,51,5.7,1,1,0
6780,2025-11-10 18:28:51,28.86,52,6.01,0,1,0
6781,2025-11-10 18:38:51,29.01,50,5.8,1,1,0
6782,2025-11-10 18:48:51,28.58,46,5.6,1,0,0
6783,2025-11-10 18:58:51,28.34,53,6.95,0,0,0
6784,2025-11-10 19:08:51,28.43,54,5.37,0,0,0
6785,2025-11-10 19:18:51,28.25,53,5.71,1,1,0
6786,2025-11-10 19:28:51,28.58,52,6.12,1,1,0
6787,2025-11-10 19:38:51,28.08,52,6.55,1,1,0
6788,2025-11-10 19:48:51,28.44,53,5.78,0,1,0
6789,2025-11-10 19:58:51,26.52,56,5.91,1,1,0
6790,2025-11-10 20:08:51,27.46,55,5.89,1,1,0
6791,2025-11-10 20:18:51,26.54,59,5.87,1,1,0
6792,2025-11-10 20:28:51,27.28,54,6.03,1,1,0
6793,2025-11-10 20:38:51,27.46,57,6.04,1,1,0
6794,2025-11-10 20:48:51,26.76,60,5.66,1,0,0
6795,2025-11-10 20:58:51,26.83,57,5.97,1,1,0
6796,2025-11-10 21:08:51,26.01,60,5.92,1,1,0
6797,2025-11-10 21:18:51,25.76,63,6.21,1,1,0
6798,2025-11-10 21:28:51,26.35,61,5.86,1,1,0
6799,2025-11-10 21:38:51,25.2,63,6.1,1,0,0
6800,2025-11-10 21:48:51,24.59,63,5.92,1,1,0
6801,2025-11-10 21:58:51,24.07,66,6.22,0,1,0
6802,2025-11-10 22:08:51,25.05,64,5.89,1,1,0
6803,2025-11-10 22:18:51,24.9,65,5.29,0,0,0
6804,2025-11-10 22:28:51,24.9,64,5.95,1,1,0
6805,2025-11-10 22:38:51,23.62,64,5.85,1,1,0
6806,2025-11-10 22:48:51,24.0,69,6.09,1,1,0
6807,2025-11-10 22:58:51,23.81,70,5.63,1,1,0
6808,2025-11-10 23:08:51,23.28,70,5.86,1,1,0
6809,2025-11-10 23:18:51,25.33,65,5.84,1,0,0
6810,2025-11-10 23:28:51,23.08,71,5.79,1,1,0
6811,2025-11-10 23:38:51,22.14,71,6.23,0,0,0
6812,2025-11-10 23:48:51,22.61,72,6.14,1,1,0
6813,2025-11-10 23:58:51,23.2,70,5.63,1,1,0
6814,2025-11-11 00:08:51,23.12,68,6.35,1,1,0
6815,2025-11-11 00:18:51,21.68,75,5.86,1,1,0
6816,2025-11-11 00:28:51,22.6,73,5.75,0,1,0
6817,2025-11-11 00:38:51,21.44,76,6.23,1,1,0
6818,2025-11-11 00:48:51,20.92,81,6.33,1,1,0
6819,2025-11-11 00:58:51,22.27,76,5.99,1,1,0
6820,2025-11-11 01:08:51,21.24,81,5.85,1,1,0
6821,2025-11-11 01:18:51,21.75,78,5.93,1,0,0
6822,2025-11-11 01:28:51,20.73,80,5.75,1,0,0
6823,2025-11-11 01:38:51,21.27,79,5.4,1,0,0
6824,2025-11-11 01:48:51,21.04,78,5.77,1,0,0
6825,2025-11-11 01:58:51,20.33,87,5.96,1,0,0
6826,2025-11-11 02:08:51,20.06,80,6.18,1,1,0
6827,2025-11-11 02:18:51,19.68,83,6.23,1,1,0
6828,2025-11-11 02:28:51,19.69,82,5.98,1,1,0
6829,2025-11-11 02:38:51,20.02,78,5.95,1,1,0
6830,2025-11-11 02:48:51,19.83,81,5.87,1,1,0
6831,2025-11-11 02:58:51,20.04,82,6.64,1,1,0
6832,2025-11-11 03:08:51,19.33,82,5.83,1,1,0
6833,2025-11-11 03:18:51,20.07,78,6.21,1,1,0
6834,2025-11-11 03:28:51,20.11,84,5.58,1,1,0
6835,2025-11-11 03:38:51,20.46,83,5.84,1,0,0
6836,2025-11-11 03:48:51,20.14,80,5.87,1,1,0
6837,2025-11-11 03:58:51,20.38,79,5.98,1,1,0
6838,2025-11-11 04:08:51,20.13,78,6.42,1,1,0
6839,2025-11-11 04:18:51,20.57,81,6.22,1,1,0
6840,2025-11-11 04:28:51,19.81,82,6.05,1,1,0
6841,2025-11-11 04:38:51,19.39,83,5.59,1,1,0
6842,2025-11-11 04:48:51,19.64,84,6.33,1,1,0
6843,2025-11-11 04:58:51,20.75,80,6.02,0,1,0
6844,2025-11-11 05:08:51,21.02,80,5.81,1,1,0
6845,2025-11-11 05:18:51,19.61,82,6.23,1,1,0
6846,2025-11-11 05:28:51,20.14,80,5.94,1,1,0
6847,2025-11-11 05:38:51,20.28,83,5.82,1,1,0
6848,2025-11-11 05:48:51,20.65,81,6.05,1,0,0
6849,2025-11-11 05:58:51,20.75,77,6.01,1,1,0
6850,2025-11-11 06:08:51,21.48,76,5.85,1,0,0
6851,2025-11-11 06:18:51,20.79,79,6.07,0,1,0
6852,2025-11-11 06:28:51,21.35,78,5.41,1,1,0
6853,2025-11-11 06:38:51,20.76,80,6.22,1,1,0
6854,2025-11-11 06:48:51,21.2,76,5.91,1,1,0
6855,2025-11-11 06:58:51,21.42,78,5.79,1,1,0
6856,2025-11-11 07:08:51,22.25,76,5.47,0,1,0
6857,2025-11-11 07:18:51,21.78,75,6.84,1,0,0
6858,2025-11-11 07:28:51,23.05,71,6.38,1,1,0
6859,2025-11-11 07:38:51,21.68,79,5.61,1,1,0
6860,2025-11-11 07:48:51,22.76,75,6.28,1,1,0
6861,2025-11-11 07:58:51,22.7,68,5.83,1,1,0
6862,2025-11-11 08:08:51,22.52,77,5.53,1,0,0
6863,2025-11-11 08:18:51,22.79,74,5.95,1,1,0
6864,2025-11-11 08:28:51,22.78,70,6.79,1,0,0
6865,2025-11-11 08:38:51,23.0,72,6.02,1,1,0
6866,2025-11-11 08:48:51,23.47,69,6.33,1,1,0
6867,2025-11-11 08:58:51,23.65,69,6.36,1,1,0
6868,2025-11-11 09:08:51,23.86,69,6.94,1,0,0
6869,2025-11-11 09:18:51,24.56,66,5.89,1,1,0
6870,2025-11-11 09:28:51,24.14,68,6.02,1,1,0
6871,2025-11-11 09:38:51,24.29,69,5.94,1,1,0
6872,2025-11-11 09:48:51,24.27,71,5.96,1,1,0
6873,2025-11-11 09:58:51,25.91,62,5.55,1,1,0
6874,2025-11-11 10:08:51,26.21,59,6.49,1,1,0
6875,2025-11-11 10:18:51,25.12,65,6.49,1,1,0
6876,2025-11-11 10:28:51,26.04,62,6.69,0,0,0
6877,2025-11-11 10:38:51,25.64,63,6.19,1,1,0
6878,2025-11-11 10:48:51,26.33,58,5.8,1,1,0
6879,2025-11-11 10:58:51,25.61,64,6.29,0,1,0
6880,2025-11-11 11:08:51,26.28,59,5.78,1,1,0
6881,2025-11-11 11:18:51,26.95,56,5.97,1,0,0
6882,2025-11-11 11:28:51,26.35,58,5.81,1,1,0
6883,2025-11-11 11:38:51,26.96,61,5.74,1,1,0
6884,2025-11-11 11:48:51,27.02,54,6.01,1,1,0
6885,2025-11-11 11:58:51,27.73,54,6.03,1,1,0
6886,2025-11-11 12:08:51,27.95,56,6.53,0,1,0
6887,2025-11-11 12:18:51,27.42,58,5.7,1,1,0
6888,2025-11-11 12:28:51,27.57,51,5.78,1,1,0
6889,2025-11-11 12:38:51,29.87,48,6.52,0,1,0
6890,2025-11-11 12:48:51,27.75,58,5.48,0,0,0
6891,2025-11-11 12:58:51,28.35,53,6.12,1,1,0
6892,2025-11-11 13:08:51,29.52,48,6.27,1,1,0
6893,2025-11-11 13:18:51,27.68,55,5.87,0,1,0
6894,2025-11-11 13:28:51,28.45,47,6.02,1,1,0
6895,2025-11-11 13:38:51,28.48,52,5.71,1,1,0
6896,2025-11-11 13:48:51,28.94,50,5.75,1,0,0
6897,2025-11-11 13:58:51,29.72,49,5.8,1,1,0
6898,2025-11-11 14:08:51,29.69,50,6.18,0,1,0
6899,2025-11-11 14:18:51,29.8,51,6.07,1,1,0
6900,2025-11-11 14:28:51,29.21,51,6.18,0,1,0
6901,2025-11-11 14:38:51,30.3,46,5.51,1,1,0
6902,2025-11-11 14:48:51,29.44,52,6.3,1,1,0
6903,2025-11-11 14:58:51,30.61,42,5.44,0,1,1
6904,2025-11-11 15:08:51,29.5,48,5.85,1,1,0
6905,2025-11-11 15:18:51,29.55,48,6.11,1,1,0
6906,2025-11-11 15:28:51,29.73,47,5.68,1,1,0
6907,2025-11-11 15:38:51,29.74,45,6.1,1,1,0
6908,2025-11-11 15:48:51,29.76,50,5.91,1,1,0
6909,2025-11-11 15:58:51,30.4,45,5.89,1,1,0
6910,2025-11-11 16:08:51,30.03,51,5.88,1,1,0
6911,2025-11-11 16:18:51,30.22,48,6.29,1,1,0
6912,2025-11-11 16:28:51,29.0,52,5.63,1,1,0
6913,2025-11-11 16:38:51,29.93,46,6.11,1,1,0
6914,2025-11-11 16:48:51,29.66,48,6.04,0,1,0
6915,2025-11-11 16:58:51,29.99,46,5.84,1,1,0
6916,2025-11-11 17:08:51,29.37,47,6.04,1,1,0
6917,2025-11-11 17:18:51,30.03,49,5.95,1,1,0
6918,2025-11-11 17:28:51,30.03,48,6.32,1,1,0
6919,2025-11-11 17:38:51,29.74,48,5.68,1,1,0
6920,2025-11-11 17:48:51,29.22,45,5.98,0,1,0
6921,2025-11-11 17:58:51,30.19,44,6.33,1,1,1
6922,2025-11-11 18:08:51,30.2,46,5.94,1,1,0
6923,2025-11-11 18:18:51,28.87,49,6.38,1,1,0
6924,2025-11-11 18:28:51,29.73,47,6.06,1,1,0
6925,2025-11-11 18:38:51,28.7,52,5.84,1,1,0
6926,2025-11-11 18:48:51,28.99,54,5.9,1,1,0
6927,2025-11-11 18:58:51,28.6,49,5.73,1,1,0
6928,2025-11-11 19:08:51,28.72,51,6.32,1,1,0
6929,2025-11-11 19:18:51,27.9,54,5.95,1,1,0
6930,2025-11-11 19:28:51,28.46,57,6.19,1,1,0
6931,2025-11-11 19:38:51,28.03,54,6.11,1,1,0
6932,2025-11-11 19:48:51,27.65,53,6.5,1,1,0
6933,2025-11-11 19:58:51,27.74,55,6.04,1,1,0
6934,2025-11-11 20:08:51,27.9,54,5.68,1,1,0
6935,2025-11-11 20:18:51,26.56,61,5.65,1,1,0
6936,2025-11-11 20:28:51,27.11,58,6.11,1,1,0
6937,2025-11-11 20:38:51,26.58,60,6.16,1,1,0
6938,2025-11-11 20:48:51,26.84,57,5.97,1,1,0
6939,2025-11-11 20:58:51,26.81,58,5.72,1,0,0
6940,2025-11-11 21:08:51,26.43,61,6.25,1,1,0
6941,2025-11-11 21:18:51,25.92,66,6.39,1,1,0
6942,2025-11-11 21:28:51,25.51,61,5.74,1,1,0
6943,2025-11-11 21:38:51,24.92,67,5.66,1,1,0
6944,2025-11-11 21:48:51,26.51,57,6.1,1,1,0
6945,2025-11-11 21:58:51,25.14,66,5.4,1,0,0
6946,2025-11-11 22:08:51,24.41,68,5.89,1,1,0
6947,2025-11-11 22:18:51,24.89,65,6.4,1,1,0
6948,2025-11-11 22:28:51,25.0,64,5.55,1,0,0
6949,2025-11-11 22:38:51,24.49,65,5.66,1,1,0
6950,2025-11-11 22:48:51,24.19,68,6.23,1,1,0
6951,2025-11-11 22:58:51,23.76,70,6.15,1,1,0
6952,2025-11-11 23:08:51,23.13,73,5.41,1,0,0
6953,2025-11-11 23:18:51,22.82,73,5.65,1,1,0
6954,2025-11-11 23:28:51,23.22,73,6.72,0,0,0
6955,2025-11-11 23:38:51,23.01,70,5.73,1,1,0
6956,2025-11-11 23:48:51,23.24,70,5.69,1,1,0
6957,2025-11-11 23:58:51,23.32,69,6.29,1,1,0
6958,2025-11-12 00:08:51,22.65,75,6.0,1,1,0
6959,2025-11-12 00:18:51,22.0,73,6.09,1,1,0
6960,2025-11-12 00:28:51,21.77,74,6.09,1,1,0
6961,2025-11-12 00:38:51,22.46,72,5.71,1,0,0
6962,2025-11-12 00:48:51,21.7,80,6.31,1,1,0
6963,2025-11-12 00:58:51,21.78,75,6.36,1,1,0
6964,2025-11-12 01:08:51,20.78,77,5.83,1,1,0
6965,2025-11-12 01:18:51,21.47,75,6.14,1,1,0
6966,2025-11-12 01:28:51,20.76,80,5.85,1,1,0
6967,2025-11-12 01:38:51,20.91,78,6.24,1,1,0
6968,2025-11-12 01:48:51,21.43,75,6.31,1,1,0
6969,2025-11-12 01:58:51,20.95,74,5.93,1,1,0
6970,2025-11-12 02:08:51,20.0,77,5.79,1,1,0
6971,2025-11-12 02:18:51,21.22,79,5.64,1,1,0
6972,2025-11-12 02:28:51,19.69,82,6.19,1,1,0
6973,2025-11-12 02:38:51,20.32,80,6.94,0,0,0
6974,2025-11-12 02:48:51,20.41,84,5.8,1,1,0
6975,2025-11-12 02:58:51,20.96,79,6.58,0,0,0
6976,2025-11-12 03:08:51,20.2,80,5.9,1,1,0
6977,2025-11-12 03:18:51,20.19,81,6.34,1,1,0
6978,2025-11-12 03:28:51,20.6,81,6.22,1,0,0
6979,2025-11-12 03:38:51,19.97,82,6.72,0,0,0
6980,2025-11-12 03:48:51,20.13,81,6.16,1,1,0
6981,2025-11-12 03:58:51,19.44,82,5.44,1,0,0
6982,2025-11-12 04:08:51,19.78,86,5.99,1,1,0
6983,2025-11-12 04:18:51,20.22,81,6.38,1,1,0
6984,2025-11-12 04:28:51,20.01,81,5.92,1,1,0
6985,2025-11-12 04:38:51,20.42,83,6.22,1,1,0
6986,2025-11-12 04:48:51,20.64,78,6.4,1,1,0
6987,2025-11-12 04:58:51,19.73,83,6.05,1,1,0
6988,2025-11-12 05:08:51,20.96,79,6.26,1,1,0
6989,2025-11-12 05:18:51,19.73,80,6.19,1,1,0
6990,2025-11-12 05:28:51,19.7,82,6.31,1,1,0
6991,2025-11-12 05:38:51,20.02,83,5.51,1,1,0
6992,2025-11-12 05:48:51,20.17,82,5.87,1,1,0
6993,2025-11-12 05:58:51,20.39,81,6.65,0,0,0
6994,2025-11-12 06:08:51,20.21,81,6.11,1,1,0
6995,2025-11-12 06:18:51,20.57,77,5.93,1,1,0
6996,2025-11-12 06:28:51,21.25,77,6.05,1,1,0
6997,2025-11-12 06:38:51,21.28,79,6.01,1,1,0
6998,2025-11-12 06:48:51,21.49,79,5.4,0,0,0
6999,2025-11-12 06:58:51,21.67,76,5.83,1,1,0
7000,2025-11-12 07:08:51,20.66,80,5.87,1,1,0
7001,2025-11-12 07:18:51,22.19,74,6.39,0,1,0
7002,2025-11-12 07:28:51,21.62,76,5.81,1,0,0
7003,2025-11-12 07:38:51,22.16,75,5.73,0,0,0
7004,2025-11-12 07:48:51,22.27,75,5.91,1,1,0
7005,2025-11-12 07:58:51,22.97,70,5.91,1,0,0
7006,2025-11-12 08:08:51,23.14,73,5.72,1,1,0
7007,2025-11-12 08:18:51,22.61,72,5.89,1,1,0
7008,2025-11-12 08:28:51,23.04,71,6.24,0,1,0
7009,2025-11-12 08:38:51,23.8,69,5.63,1,1,0
7010,2025-11-12 08:48:51,23.35,72,6.43,1,1,0
7011,2025-11-12 08:58:51,23.82,71,6.04,1,1,0
7012,2025-11-12 09:08:51,24.02,65,6.36,1,1,0
7013,2025-11-12 09:18:51,23.82,67,5.79,1,1,0
7014,2025-11-12 09:28:51,23.63,69,6.18,1,1,0
7015,2025-11-12 09:38:51,24.57,71,5.76,0,1,0
7016,2025-11-12 09:48:51,25.03,63,6.02,1,1,0
7017,2025-11-12 09:58:51,24.72,67,6.3,1,1,0
7018,2025-11-12 10:08:51,26.28,63,5.55,1,1,0
7019,2025-11-12 10:18:51,25.73,60,5.83,1,1,0
7020,2025-11-12 10:28:51,25.32,65,6.07,1,1,0
7021,2025-11-12 10:38:51,26.42,59,5.48,1,0,0
7022,2025-11-12 10:48:51,26.7,59,6.04,1,1,0
7023,2025-11-12 10:58:51,25.27,66,6.25,1,1,0
7024,2025-11-12 11:08:51,26.43,60,6.04,1,1,0
7025,2025-11-12 11:18:51,26.41,59,6.37,1,1,0
7026,2025-11-12 11:28:51,26.98,56,6.38,1,1,0
7027,2025-11-12 11:38:51,27.54,51,6.06,1,0,0
7028,2025-11-12 11:48:51,27.98,56,6.04,1,0,0
7029,2025-11-12 11:58:51,26.82,60,6.11,1,1,0
7030,2025-11-12 12:08:51,27.42,57,5.93,1,1,0
7031,2025-11-12 12:18:51,27.0,58,6.09,1,1,0
7032,2025-11-12 12:28:51,28.16,52,5.82,1,1,0
7033,2025-11-12 12:38:51,28.12,50,5.35,0,0,0
7034,2025-11-12 12:48:51,28.88,50,6.37,0,1,0
7035,2025-11-12 12:58:51,28.98,50,5.94,1,1,0
7036,2025-11-12 13:08:51,28.73,53,6.15,1,1,0
7037,2025-11-12 13:18:51,29.14,48,6.24,1,1,0
7038,2025-11-12 13:28:51,29.09,49,6.24,1,1,0
7039,2025-11-12 13:38:51,28.37,54,6.08,1,1,0
7040,2025-11-12 13:48:51,29.9,47,5.86,1,1,0
7041,2025-11-12 13:58:51,29.0,52,5.85,1,1,0
7042,2025-11-12 14:08:51,29.3,48,6.4,0,1,0
7043,2025-11-12 14:18:51,29.89,50,6.19,1,1,0
7044,2025-11-12 14:28:51,29.57,51,6.48,1,1,0
7045,2025-11-12 14:38:51,29.41,51,5.95,1,1,0
7046,2025-11-12 14:48:51,30.31,43,6.39,1,1,1
7047,2025-11-12 14:58:51,29.76,48,5.9,1,0,0
7048,2025-11-12 15:08:51,29.96,51,5.88,1,1,0
7049,2025-11-12 15:18:51,30.25,44,6.25,1,1,1
7050,2025-11-12 15:28:51,29.8,48,5.94,1,1,0
7051,2025-11-12 15:38:51,29.58,45,5.78,1,1,0
7052,2025-11-12 15:48:51,30.55,48,6.1,1,1,0
7053,2025-11-12 15:58:51,29.66,51,5.87,1,1,0
7054,2025-11-12 16:08:51,29.66,48,5.91,1,1,0
7055,2025-11-12 16:18:51,30.71,48,6.47,1,1,0
7056,2025-11-12 16:28:51,30.08,46,5.4,1,0,0
7057,2025-11-12 16:38:51,29.47,51,5.92,1,1,0
7058,2025-11-12 16:48:51,29.76,47,5.88,1,1,0
7059,2025-11-12 16:58:51,30.0,49,5.79,1,1,0
7060,2025-11-12 17:08:51,28.95,48,6.55,0,1,0
7061,2025-11-12 17:18:51,29.77,46,5.27,1,1,0
7062,2025-11-12 17:28:51,29.92,47,6.74,0,0,0
7063,2025-11-12 17:38:51,29.07,49,6.22,1,0,0
7064,2025-11-12 17:48:51,29.88,49,6.08,1,1,0
7065,2025-11-12 17:58:51,29.05,52,6.13,1,1,0
7066,2025-11-12 18:08:51,29.14,49,5.81,1,1,0
7067,2025-11-12 18:18:51,29.29,50,5.79,1,1,0
7068,2025-11-12 18:28:51,28.61,51,6.03,1,1,0
7069,2025-11-12 18:38:51,29.3,47,5.73,1,1,0
7070,2025-11-12 18:48:51,28.18,57,5.97,1,1,0
7071,2025-11-12 18:58:51,27.88,54,6.24,1,1,0
7072,2025-11-12 19:08:51,28.85,50,5.96,1,1,0
7073,2025-11-12 19:18:51,28.07,56,5.57,1,1,0
7074,2025-11-12 19:28:51,28.29,50,5.45,0,1,0
7075,2025-11-12 19:38:51,27.38,54,6.47,1,1,0
7076,2025-11-12 19:48:51,27.96,52,6.13,1,1,0
7077,2025-11-12 19:58:51,28.45,51,6.21,1,1,0
7078,2025-11-12 20:08:51,27.65,56,5.15,0,1,0
7079,2025-11-12 20:18:51,26.35,62,5.98,1,1,0
7080,2025-11-12 20:28:51,27.58,56,6.28,1,1,0
7081,2025-11-12 20:38:51,26.81,59,6.02,1,1,0
7082,2025-11-12 20:48:51,27.38,58,5.78,1,1,0
7083,2025-11-12 20:58:51,25.57,65,6.2,1,1,0
7084,2025-11-12 21:08:51,26.93,58,5.99,1,1,0
7085,2025-11-12 21:18:51,25.44,68,6.25,1,0,0
7086,2025-11-12 21:28:51,26.45,61,5.82,1,1,0
7087,2025-11-12 21:38:51,24.86,67,5.84,0,1,0
7088,2025-11-12 21:48:51,24.78,68,5.73,1,1,0
7089,2025-11-12 21:58:51,25.22,66,5.76,1,1,0
7090,2025-11-12 22:08:51,24.74,66,6.14,1,1,0
7091,2025-11-12 22:18:51,24.91,63,5.82,1,1,0
7092,2025-11-12 22:28:51,24.06,68,6.02,1,1,0
7093,2025-11-12 22:38:51,25.77,62,6.1,1,1,0
7094,2025-11-12 22:48:51,24.0,70,6.33,0,0,0
7095,2025-11-12 22:58:51,23.55,70,6.06,1,1,0
7096,2025-11-12 23:08:51,23.81,68,6.07,0,1,0
7097,2025-11-12 23:18:51,23.36,71,6.0,0,0,0
7098,2025-11-12 23:28:51,22.57,72,5.63,1,1,0
7099,2025-11-12 23:38:51,23.04,70,5.96,1,1,0
7100,2025-11-12 23:48:51,22.35,69,6.28,1,1,0
7101,2025-11-12 23:58:51,21.87,72,5.81,1,1,0
7102,2025-11-13 00:08:51,22.44,77,5.62,1,1,0
7103,2025-11-13 00:18:51,22.27,73,5.75,1,1,0
7104,2025-11-13 00:28:51,22.03,78,6.6,0,0,0
7105,2025-11-13 00:38:51,21.52,75,5.6,1,1,0
7106,2025-11-13 00:48:51,21.69,76,6.16,1,1,0
7107,2025-11-13 00:58:51,22.41,75,5.95,1,0,0
7108,2025-11-13 01:08:51,21.46,78,5.77,1,1,0
7109,2025-11-13 01:18:51,21.93,72,6.6,1,0,0
7110,2025-11-13 01:28:51,21.46,75,6.13,1,1,0
7111,2025-11-13 01:38:51,20.12,81,6.37,0,1,0
7112,2025-11-13 01:48:51,21.59,76,6.18,1,1,0
7113,2025-11-13 01:58:51,20.78,81,6.23,1,1,0
7114,2025-11-13 02:08:51,20.21,81,5.87,1,1,0
7115,2025-11-13 02:18:51,20.59,81,5.88,1,1,0
7116,2025-11-13 02:28:51,20.33,79,5.76,1,1,0
7117,2025-11-13 02:38:51,19.95,83,6.04,1,1,0
7118,2025-11-13 02:48:51,20.49,80,5.46,0,0,0
7119,2025-11-13 02:58:51,20.42,78,6.08,1,1,0
7120,2025-11-13 03:08:51,19.52,85,6.03,1,1,0
7121,2025-11-13 03:18:51,20.15,81,5.43,0,0,0
7122,2025-11-13 03:28:51,20.0,79,6.08,1,1,0
7123,2025-11-13 03:38:51,20.68,80,5.93,1,1,0
7124,2025-11-13 03:48:51,20.02,85,6.18,1,1,0
7125,2025-11-13 03:58:51,20.39,81,6.08,1,1,0
7126,2025-11-13 04:08:51,19.68,83,6.49,1,1,0
7127,2025-11-13 04:18:51,19.69,81,5.76,0,1,0
7128,2025-11-13 04:28:51,19.01,85,6.15,1,0,0
7129,2025-11-13 04:38:51,20.4,81,6.14,1,1,0
7130,2025-11-13 04:48:51,19.32,85,6.1,1,1,0
7131,2025-11-13 04:58:51,20.59,79,5.76,1,1,0
7132,2025-11-13 05:08:51,20.1,84,5.92,1,0,0
7133,2025-11-13 05:18:51,19.91,80,5.79,1,1,0
7134,2025-11-13 05:28:51,20.14,82,6.46,1,1,0
7135,2025-11-13 05:38:51,21.16,80,6.25,1,1,0
7136,2025-11-13 05:48:51,20.51,81,5.86,1,0,0
7137,2025-11-13 05:58:51,20.08,80,6.0,1,1,0
7138,2025-11-13 06:08:51,20.78,78,6.07,1,1,0
